name,address,city,state,zip_code,country,latitude,longitude
KFC 7750 Cooley Lake Road,7750 Cooley Lake Road,Waterford,MI,48327,US,,
"Kentucky Fried Chicken - Wayland, MI - 1158 W Superior Street",1158 W Superior Street,Wayland,MI,49348,US,42.67363435,-85.65788953
KFC 2995 Cook Road,2995 Cook Road,West Branch,MI,48661,US,,
KFC 2995 Cook Road,2995 Cook Road,West Branch,MI,48661,US,,
KFC 2339 S Wayne Rd,2339 S Wayne Rd,Westland,MI,48186,US,,
KFC 34015 Ford Road,34015 Ford Road,Westland,MI,48185,US,,
"Kentucky Fried Chicken - Whitmore Lake, MI - 9689 E. M-36",9689 E. M-36,Whitmore Lake,MI,48189,US,42.44168458,-83.76849241
"Kentucky Fried Chicken - Wixom, MI - 49714 Grand River Avenue",49714 Grand River Avenue,Wixom,MI,48393,US,42.49528919,-83.53837974
"Kentucky Fried Chicken - Woodhaven, MI - 16177 West Road",16177 West Road,Woodhaven,MI,48183,US,42.14049831,-83.21808258
KFC 1516 28th Street S.W,1516 28th Street S.W,Wyoming,MI,49509,US,,
KFC 2510 56th Street S.W,2510 56th Street S.W,Wyoming,MI,49418,US,,
"Kentucky Fried Chicken - Ypsilanti, MI - 39 E. Michigan Avenue",39 E. Michigan Avenue,Ypsilanti,MI,48198,US,42.24137097,-83.60912693
"Kentucky Fried Chicken - Albert Lea, MN - 2221 E. Main Street",2221 E. Main Street,Albert Lea,MN,56007,US,43.65582116,-93.33819049
"Kentucky Fried Chicken - Alexandria, MN - 4515 Highway 29 South",4515 Highway 29 South,Alexandria,MN,56308,US,45.84977418,-95.38657971
"Kentucky Fried Chicken - Anoka, MN - 711 West Main Street",711 West Main Street,Anoka,MN,55303,US,45.20801094,-93.40463609
"Kentucky Fried Chicken - Apple Valley, MN - 7641 150th Street W",7641 150th Street W,Apple Valley,MN,55124,US,44.7323173,-93.2195859
"Kentucky Fried Chicken - Austin, MN - 1401 18th Ave NW",1401 18th Ave NW,Austin,MN,55912,US,43.68450245,-92.99193807
"Kentucky Fried Chicken - Baxter, MN - 14430 Dellwood Drive",14430 Dellwood Drive,Baxter,MN,56425,US,46.36109236,-94.24318792
"Kentucky Fried Chicken - Bemidji, MN - 1210 Paul Bunyan Drive N.W",1210 Paul Bunyan Drive N.W,Bemidji,MN,56601,US,47.49121824,-94.8978829
"Kentucky Fried Chicken - Blaine, MN - 11749 Ulysses Street NE",11749 Ulysses Street NE,Blaine,MN,55434,US,45.18470069,-93.23576703
"Kentucky Fried Chicken - Brooklyn Park, MN - 8500 Xylon Ave. North",8500 Xylon Ave. North,Brooklyn Park,MN,55445,US,45.10948226,-93.38648362
"Kentucky Fried Chicken - Buffalo, MN - 1123 Hwy. 25 North",1123 Hwy. 25 North,Buffalo,MN,55313,US,45.18499237,-93.87675203
"Kentucky Fried Chicken - Burnsville, MN - 14150 County Road 5",14150 County Road 5,Burnsville,MN,55337,US,44.74733658,-93.30389061
"Kentucky Fried Chicken - Columbia Heights, MN - 5060 Central Avenue NE",5060 Central Avenue NE,Columbia Heights,MN,55421,US,45.06002283,-93.24821872
"Kentucky Fried Chicken - Coon Rapids, MN - 8770 University Avenue N.W",8770 University Avenue N.W,Coon Rapids,MN,55448,US,45.12929662,-93.2671801
"Kentucky Fried Chicken - Detroit Lakes, MN - 1335 U.S. Highway 10",1335 U.S. Highway 10,Detroit Lakes,MN,56501,US,46.82669669,-95.87103172
"Kentucky Fried Chicken - Duluth, MN - 415 Central Avenue North",415 Central Avenue North,Duluth,MN,55807,US,46.73954746,-92.16699405
"Kentucky Fried Chicken - Eagan, MN - 1287 Town Centre Drive",1287 Town Centre Drive,Eagan,MN,55123,US,44.8327438,-93.16126347
"Kentucky Fried Chicken - Elk River, MN - 525 Dodge Avenue Northwest",525 Dodge Avenue Northwest,Elk River,MN,55330,US,45.30712852,-93.55550711
"Kentucky Fried Chicken - Faribault, MN - 1410 West Highway 60",1410 West Highway 60,Faribault,MN,55021,US,44.29499448,-93.28942953
"Kentucky Fried Chicken - Forest Lake, MN - 1232 West Broadway Avenue",1232 West Broadway Avenue,Forest Lake,MN,55025,US,45.27883071,-93.00032086
"Kentucky Fried Chicken - Grand Rapids, MN - 1308 Pokegama Avenue South",1308 Pokegama Avenue South,Grand Rapids,MN,55744,US,47.21722947,-93.52813804
"Kentucky Fried Chicken - Hastings, MN - 1726 Vermillion St",1726 Vermillion St,Hastings,MN,55033,US,44.727839,-92.853053
"Kentucky Fried Chicken - Lakeville, MN - 10755 165th Street West",10755 165th Street West,Lakeville,MN,55044,US,44.71072579,-93.28308405
"Kentucky Fried Chicken - Little Falls, MN - 1600 First Avenue Northeast",1600 First Avenue Northeast,Little Falls,MN,56345,US,45.97509213,-94.33680758
"Kentucky Fried Chicken - Mankato, MN - 1110 Madison Avenue",1110 Madison Avenue,Mankato,MN,56001,US,44.16721949,-93.97778297
"Kentucky Fried Chicken - Minneapolis, MN - 100 West Lake Street",100 West Lake Street,Minneapolis,MN,55408,US,44.9485653,-93.28000259
"Kentucky Fried Chicken - Monticello, MN - 701 Pine Street",701 Pine Street,Monticello,MN,55362,US,45.30061179,-93.79873747
"Kentucky Fried Chicken - Moorhead, MN - 719 Main Avenue",719 Main Avenue,Moorhead,MN,56560,US,46.87338567,-96.76827767
"Kentucky Fried Chicken - New Ulm, MN - 707 North Minnesota",707 North Minnesota,New Ulm,MN,56073,US,44.32025436,-94.46621236
"Kentucky Fried Chicken - North Branch, MN - 5496 St Croix Trail",5496 St Croix Trail,North Branch,MN,55056,US,45.5106691,-92.9972968
"Kentucky Fried Chicken - Oakdale, MN - 7037 10th Street North",7037 10th Street North,Oakdale,MN,55128,US,44.96278881,-92.96309381
KFC 1510 2nd Street S.W,1510 2nd Street S.W,Rochester,MN,55902,US,,
KFC 717 12th Street South East,717 12th Street South East,Rochester,MN,55904,US,,
"Kentucky Fried Chicken - Roseville, MN - 2087 North Snelling",2087 North Snelling,Roseville,MN,55113,US,45.00395651,-93.16741251
"Kentucky Fried Chicken - Saint Paul, MN - 1560 Robert Street South",1560 Robert Street South,Saint Paul,MN,55118,US,44.89912706,-93.08018238
"Kentucky Fried Chicken - Shakopee, MN - 837 1st Ave. East",837 1st Ave. East,Shakopee,MN,55379,US,44.80024318,-93.51594836
"Kentucky Fried Chicken - Vadnais Heights, MN - 930 E. County Road E",930 E. County Road E,Vadnais Heights,MN,55127,US,45.04985862,-93.06185834
"Kentucky Fried Chicken - Virginia, MN - 12th Avenue And Highway 53",12th Avenue And Highway 53,Virginia,MN,55792,US,47.5095433,-92.5523308
"Kentucky Fried Chicken - Waite Park, MN - 1004 Second Street South",1004 Second Street South,Waite Park,MN,56387,US,45.54931909,-94.22981921
"Kentucky Fried Chicken - Willmar, MN - 933 South First Street",933 South First Street,Willmar,MN,56201,US,45.1146742,-95.0423089
"Kentucky Fried Chicken - Winona, MN - 1558 Service Drive",1558 Service Drive,Winona,MN,55987,US,44.04987132,-91.67887131
"Kentucky Fried Chicken - Worthington, MN - 1720 N. Humiston Avenue",1720 N. Humiston Avenue,Worthington,MN,56187,US,43.63602115,-95.59263563
"Kentucky Fried Chicken - Arnold, MO - 1436 Jeffco Boulevard",1436 Jeffco Boulevard,Arnold,MO,63010,US,38.43378828,-90.3757902
"Kentucky Fried Chicken - Belton, MO - 8400 Clint Drive",8400 Clint Drive,Belton,MO,64012,US,38.81329204,-94.494498
"Kentucky Fried Chicken - Bethany, MO - 4132 Miller Street",4132 Miller Street,Bethany,MO,64424,US,40.26475376,-94.00932439
KFC 1236 NW Woods Chapel Road,1236 NW Woods Chapel Road,Blue Springs,MO,64015,US,39.0314096,-94.304505
KFC 211 Highway 7 South,211 Highway 7 South,Blue Springs,MO,64014,US,,
"Kentucky Fried Chicken - Branson, MO - 502 Branson Hills Parkway",502 Branson Hills Parkway,Branson,MO,65616,US,36.6693555,-93.2207166
"Kentucky Fried Chicken - Cameron, MO - 708 Baldwin",708 Baldwin,Cameron,MO,64429,US,39.7532437,-94.2310526
"Kentucky Fried Chicken - Cape Girardeau, MO - 2101 William Street",2101 William Street,Cape Girardeau,MO,63703,US,37.30250543,-89.5465335
"Kentucky Fried Chicken - Carthage, MO - 2625 Grand Avenue",2625 Grand Avenue,Carthage,MO,64836,US,37.1431041,-94.3109497
"Kentucky Fried Chicken - Cassville, MO - 84 South Main Street",84 South Main Street,Cassville,MO,65625,US,36.67347429,-93.87417421
KFC 2004 West Worley,2004 West Worley,Columbia,MO,65203,US,,
KFC 3212 Clark Lane,3212 Clark Lane,Columbia,MO,65202,US,,
"Kentucky Fried Chicken - De Soto, MO - 12961 State Highway 21",12961 State Highway 21,De Soto,MO,63020,US,38.14391692,-90.58060536
"Kentucky Fried Chicken - Excelsior Springs, MO - 1744 West Jesse James Road",1744 West Jesse James Road,Excelsior Springs,MO,64024,US,39.33743401,-94.25182623
"Kentucky Fried Chicken - Fenton, MO - 641 Gravois Road",641 Gravois Road,Fenton,MO,63026,US,38.51289504,-90.44289787
"Kentucky Fried Chicken - Festus, MO - 1199 Shapiro Road",1199 Shapiro Road,Festus,MO,63028,US,38.2085546,-90.4054903
"Kentucky Fried Chicken - Flat River, MO - 24 Woodlawn Dr",24 Woodlawn Dr,Flat River,MO,63601,US,37.83770535,-90.48594525
"Kentucky Fried Chicken - Florissant, MO - 2450 North Highway 67",2450 North Highway 67,Florissant,MO,63033,US,38.8042924,-90.30730609
"Kentucky Fried Chicken - Fulton, MO - 217 S US-54 Bus",217 S US-54 Bus,Fulton,MO,65251,US,38.841565,-91.950567
"Kentucky Fried Chicken - Gladstone, MO - 5813 Antioch Road",5813 Antioch Road,Gladstone,MO,64119,US,39.20004322,-94.54810764
"Kentucky Fried Chicken - Grandview, MO - 11920 Blue Ridge Extension",11920 Blue Ridge Extension,Grandview,MO,64030,US,38.9070586,-94.52601513
"Kentucky Fried Chicken - Hannibal, MO - 229 Highway 61",229 Highway 61,Hannibal,MO,63401,US,39.70673549,-91.38922123
"Kentucky Fried Chicken - Harrisonville, MO - 1606 Highway 291 North",1606 Highway 291 North,Harrisonville,MO,64701,US,38.66478457,-94.36751222
"Kentucky Fried Chicken - Hayti, MO - 1710 Highway 84",1710 Highway 84,Hayti,MO,63851,US,36.22880286,-89.72489245
KFC 1340 S. Noland Rd,1340 S. Noland Rd,Independence,MO,64055,US,,
KFC 17837 East 24 Highway,17837 East 24 Highway,Independence,MO,64056,US,,
KFC 4210 S Noland Rd,4210 S Noland Rd,Independence,MO,64055,US,,
"Kentucky Fried Chicken - Joplin, MO - 2601 West 7th St",2601 West 7th St,Joplin,MO,64801,US,37.0851038,-94.5464189
KFC 3014 Independence Ave,3014 Independence Ave,Kansas City,MO,64124,US,,
KFC 4700 Troost Ave,4700 Troost Ave,Kansas City,MO,64110,US,,
KFC 6607 Prospect Ave,6607 Prospect Ave,Kansas City,MO,64132,US,,
KFC 755 Northwest Barry Road,755 Northwest Barry Road,Kansas City,MO,64155,US,,
KFC 9551 NE 83rd Ter,9551 NE 83rd Ter,Kansas City,MO,64158,US,,
"Kentucky Fried Chicken - Kennett, MO - 415 Independence Drive",415 Independence Drive,Kennett,MO,63857,US,36.24024996,-90.03373434
"Kentucky Fried Chicken - Kirksville, MO - 2401 N. Baltimore Street",2401 N. Baltimore Street,Kirksville,MO,63501,US,40.218502,-92.5833663
"Kentucky Fried Chicken - Lebanon, MO - 300 South Jefferson",300 South Jefferson,Lebanon,MO,65536,US,37.67907855,-92.66132425
"Kentucky Fried Chicken - Lees Summit, MO - 300 Rice Road",300 Rice Road,Lees Summit,MO,64086,US,38.918414,-94.36090825
"Kentucky Fried Chicken - Malden, MO - 1000 Highway 25 North",1000 Highway 25 North,Malden,MO,63863,US,36.57376977,-89.970132
"Kentucky Fried Chicken - Manchester, MO - 101 S. Weidman Rd",101 S. Weidman Rd,Manchester,MO,63021,US,38.59495705,-90.49109634
"Kentucky Fried Chicken - Marshall, MO - 202 E. Mitchell Street",202 E. Mitchell Street,Marshall,MO,65340,US,39.11189361,-93.1946639
"Kentucky Fried Chicken - Marshfield, MO - 1251 Banning Street",1251 Banning Street,Marshfield,MO,65706,US,37.34383456,-92.92807093
"Kentucky Fried Chicken - Maryville, MO - 1622 South Main",1622 South Main,Maryville,MO,64468,US,40.32936038,-94.87451927
"Kentucky Fried Chicken - Mexico, MO - 302 W Jackson St",302 W Jackson St,Mexico,MO,65265,US,39.1718797,-91.88503639
"Kentucky Fried Chicken - Moberly, MO - 533 US Hwy 24 East",533 US Hwy 24 East,Moberly,MO,65270,US,39.44334626,-92.42877872
"Kentucky Fried Chicken - O&amp;#39;Fallon, MO - 8716 Veterans Memorial Parkway",8716 Veterans Memorial Parkway,O'Fallon,MO,63366,US,38.79911088,-90.70184431
"Kentucky Fried Chicken - Oak Grove, MO - 201 SE 4th Street",201 SE 4th Street,Oak Grove,MO,64075,US,39.01238358,-94.12699624
"Kentucky Fried Chicken - Ozark, MO - 1693 West Jackson",1693 West Jackson,Ozark,MO,65721,US,37.0251213,-93.22465878
"Kentucky Fried Chicken - Pacific, MO - 1922 West Osage St",1922 West Osage St,Pacific,MO,63069,US,38.48424209,-90.76324274
"Kentucky Fried Chicken - Perryville, MO - 1212 S. Perryville Blvd",1212 S. Perryville Blvd,Perryville,MO,63775,US,37.71237299,-89.89098566
"Kentucky Fried Chicken - Poplar Bluff, MO - 1211 North Westwood Boulevard",1211 North Westwood Boulevard,Poplar Bluff,MO,63901,US,36.76838314,-90.4161077
"Kentucky Fried Chicken - Raytown, MO - 9924 Highway 350 East",9924 Highway 350 East,Raytown,MO,64133,US,38.9888458,-94.46484697
"Kentucky Fried Chicken - Richmond, MO - 806 Slumber Lane",806 Slumber Lane,Richmond,MO,64085,US,39.26630097,-93.96126626
"Kentucky Fried Chicken - Rogersville, MO - 174 Johnstown Drive",174 Johnstown Drive,Rogersville,MO,65742,US,37.10969958,-93.05823464
"Kentucky Fried Chicken - Rolla, MO - 1001 Strobach Street",1001 Strobach Street,Rolla,MO,65401,US,37.93945192,-91.77988956
"Kentucky Fried Chicken - Saint Charles, MO - 1699 Jungerman Road",1699 Jungerman Road,Saint Charles,MO,63304,US,38.74346999,-90.59179616
KFC 5332 North Belt Highway,5332 North Belt Highway,Saint Joseph,MO,64506,US,,
KFC 813 S. Belt Highway,813 S. Belt Highway,Saint Joseph,MO,64507,US,,
KFC 10557 Page,10557 Page,Saint Louis,MO,63132,US,,
KFC 231 North Tucker Boulevard,231 North Tucker Boulevard,Saint Louis,MO,63103,US,,
KFC 3517 South Grand,3517 South Grand,Saint Louis,MO,63118,US,,
KFC 4071 Union Road,4071 Union Road,Saint Louis,MO,63129,US,,
KFC 430 South 15th Street,430 South 15th Street,Saint Louis,MO,63103,US,,
KFC 5020 Delmar,5020 Delmar,Saint Louis,MO,63108,US,,
KFC 7500 Big Bend Boulevard,7500 Big Bend Boulevard,Saint Louis,MO,63119,US,,
"Kentucky Fried Chicken - Saint Peters, MO - 4118 Mexico Road",4118 Mexico Road,Saint Peters,MO,63376,US,38.7915297,-90.57389085
"Kentucky Fried Chicken - Salem, MO - 704 S. Main",704 S. Main,Salem,MO,65560,US,37.63809984,-91.53509236
"Kentucky Fried Chicken - Sedalia, MO - 1513 South Limit Avenue",1513 South Limit Avenue,Sedalia,MO,65301,US,38.69912977,-93.25021872
KFC 1808 W. Battlefield Street,1808 W. Battlefield Street,Springfield,MO,65807,US,,
KFC 215 East Sunshine Street,215 East Sunshine Street,Springfield,MO,65807,US,,
KFC 240 West Bypass North,240 West Bypass North,Springfield,MO,65802,US,,
KFC 726 W. Kearney Street,726 W. Kearney Street,Springfield,MO,65803,US,,
"Kentucky Fried Chicken - St. Louis, MO - 8933 Jennings Station Road",8933 Jennings Station Road,St. Louis,MO,63136,US,38.7267574,-90.2467697
"Kentucky Fried Chicken - Sullivan, MO - 336 E South Service Road",336 E South Service Road,Sullivan,MO,63080,US,38.22233754,-91.15705794
"Kentucky Fried Chicken - Washington, MO - 800 Washington Square Shopping Center",800 Washington Square Shopping Center,Washington,MO,63090,US,38.53723752,-91.0050887
"Kentucky Fried Chicken - Webb City, MO - 1731 S. Madison Street",1731 S. Madison Street,Webb City,MO,64870,US,37.125531,-94.475028
"Kentucky Fried Chicken - Wentzville, MO - 718 West Pearce Boulevard",718 West Pearce Boulevard,Wentzville,MO,63385,US,38.81003252,-90.86388898
"Kentucky Fried Chicken - West Plains, MO - 1301 Southern Hills Center",1301 Southern Hills Center,West Plains,MO,65775,US,36.7152087,-91.87334898
"Kentucky Fried Chicken - Amory, MS - 904 Highway 278 East",904 Highway 278 East,Amory,MS,38821,US,33.97975254,-88.47616054
"Kentucky Fried Chicken - Batesville, MS - 690 Highway 6 E",690 Highway 6 E,Batesville,MS,38606,US,34.30958355,-89.93107333
"Kentucky Fried Chicken - Biloxi, MS - 947 Cedar Lake Road",947 Cedar Lake Road,Biloxi,MS,39532,US,30.44519225,-88.93445074
"Kentucky Fried Chicken - Booneville, MS - 513 Highway 145",513 Highway 145,Booneville,MS,38829,US,34.664768,-88.56633
"Kentucky Fried Chicken - Brandon, MS - 1701 West Government",1701 West Government,Brandon,MS,39042,US,32.28322075,-90.03149541
KFC 755 Brookway Boulevard,755 Brookway Boulevard,Brookhaven,MS,39601,US,31.5791518,-90.459395
KFC 764 Brookway Blvd,764 Brookway Blvd,Brookhaven,MS,39601,US,31.579975,-90.4599477
"Kentucky Fried Chicken - Byram, MS - 100 Byram Parkway",100 Byram Parkway,Byram,MS,39272,US,32.18919396,-90.26674385
"Kentucky Fried Chicken - Canton, MS - 1548 Peace Street",1548 Peace Street,Canton,MS,39046,US,32.60533968,-90.0730892
"Kentucky Fried Chicken - Carthage, MS - 125 Highway 16 W",125 Highway 16 W,Carthage,MS,39051,US,32.73205873,-89.53501735
"Kentucky Fried Chicken - Clarksdale, MS - 334 S. State Street",334 S. State Street,Clarksdale,MS,38614,US,34.19040127,-90.57496665
"Kentucky Fried Chicken - Cleveland, MS - 205 S. Davis Avenue U.S. Highway 61 S",205 S. Davis Avenue U.S. Highway 61 S,Cleveland,MS,38732,US,33.745991,-90.71613091
"Kentucky Fried Chicken - Clinton, MS - 442 Highway 80",442 Highway 80,Clinton,MS,39056,US,32.33332848,-90.31953826
"Kentucky Fried Chicken - Columbia, MS - 787 U.S. Highway 98 Bypass",787 U.S. Highway 98 Bypass,Columbia,MS,39429,US,31.238774,-89.820731
KFC 208 Alabama Street,208 Alabama Street,Columbus,MS,39702,US,,
KFC 2224 Highway 45 North,2224 Highway 45 North,Columbus,MS,39705,US,,
"Kentucky Fried Chicken - Corinth, MS - 1209 Highway 72 East",1209 Highway 72 East,Corinth,MS,38834,US,34.93008606,-88.53586767
"Kentucky Fried Chicken - Ellisville, MS - 631 Hill Street",631 Hill Street,Ellisville,MS,39437,US,31.6091223,-89.20183854
"Kentucky Fried Chicken - Forest, MS - 1206 Highway 35 South",1206 Highway 35 South,Forest,MS,39074,US,32.3439072,-89.48210967
"Kentucky Fried Chicken - Fulton, MS - 413 Interchange Drive",413 Interchange Drive,Fulton,MS,38843,US,34.23985415,-88.40006834
"Kentucky Fried Chicken - Gautier, MS - 2600 U.S. Highway 90",2600 U.S. Highway 90,Gautier,MS,39553,US,30.39259595,-88.65212806
"Kentucky Fried Chicken - Greenville, MS - 1923 Highway 82 East",1923 Highway 82 East,Greenville,MS,38703,US,33.39933425,-91.02795665
"Kentucky Fried Chicken - Greenwood, MS - 801 West Park Avenue",801 West Park Avenue,Greenwood,MS,38930,US,33.52752576,-90.20127615
"Kentucky Fried Chicken - Grenada, MS - 699 Sunset Drive",699 Sunset Drive,Grenada,MS,38901,US,33.768649,-89.810744
KFC 12208 Highway 49,12208 Highway 49,Gulfport,MS,39503,US,,
KFC 817 Cowan Road,817 Cowan Road,Gulfport,MS,39507,US,,
KFC 5330 Old Highway 11,5330 Old Highway 11,Hattiesburg,MS,39402,US,,
KFC 605 Broadway,605 Broadway,Hattiesburg,MS,39401,US,,
"Kentucky Fried Chicken - Hazlehurst, MS - 28073 Highway 28",28073 Highway 28,Hazlehurst,MS,39083,US,31.8754428,-90.4026065
"Kentucky Fried Chicken - Hernando, MS - 2620 Mcingvale Road ,Lot 1",2620 Mcingvale Road Lot 1,Hernando,MS,38632,US,34.82205532,-89.97155437
"Kentucky Fried Chicken - Holly Springs, MS - 620 Highway 7",620 Highway 7,Holly Springs,MS,38635,US,34.75381113,-89.45323127
"Kentucky Fried Chicken - Horn Lake, MS - 1005 Goodman Road",1005 Goodman Road,Horn Lake,MS,38637,US,34.96217786,-90.00882924
"Kentucky Fried Chicken - Houston, MS - 450 N. Jackson",450 N. Jackson,Houston,MS,38851,US,33.9007379,-88.99995369
"Kentucky Fried Chicken - Indianola, MS - 1014 Highway 82",1014 Highway 82,Indianola,MS,38751,US,33.4576598,-90.63680605
KFC 220 W. Woodrow Wilson Avenue,220 W. Woodrow Wilson Avenue,Jackson,MS,39213,US,,
KFC 3198 West Northside Drive,3198 West Northside Drive,Jackson,MS,39213,US,,
KFC 3296 Highway 80 West,3296 Highway 80 West,Jackson,MS,39204,US,,
"Kentucky Fried Chicken - Kosciusko, MS - 44 Veterans Memorial Drive",44 Veterans Memorial Drive,Kosciusko,MS,39090,US,33.06302712,-89.57575748
KFC 715 North 16th Avenue,715 North 16th Avenue,Laurel,MS,39440,US,,
KFC 724 Chantilly,724 Chantilly,Laurel,MS,39440,US,,
"Kentucky Fried Chicken - Louisville, MS - 958 W. Main Street",958 W. Main Street,Louisville,MS,39339,US,33.12482692,-89.08384
"Kentucky Fried Chicken - Macon, MS - 236 KFC Road",236 KFC Road,Macon,MS,39341,US,33.1389486,-88.55155939
"Kentucky Fried Chicken - Madison, MS - 100 Colony Crossing ,Suite C",100 Colony Crossing Suite C,Madison,MS,39110,US,32.4732196,-90.1425403
"Kentucky Fried Chicken - Magee, MS - 225 Pinola Drive",225 Pinola Drive,Magee,MS,39111,US,31.86605453,-89.73424608
"Kentucky Fried Chicken - McComb, MS - 123 Presley Boulevard",123 Presley Boulevard,McComb,MS,39648,US,31.2284333,-90.45599588
KFC 1804 North Frontage Road,1804 North Frontage Road,Meridian,MS,39301,US,,
KFC 2437 North Hills Street,2437 North Hills Street,Meridian,MS,39305,US,,
"Kentucky Fried Chicken - Moss Point, MS - 6600 Highway 63",6600 Highway 63,Moss Point,MS,39563,US,30.43584707,-88.52536464
"Kentucky Fried Chicken - Natchez, MS - 24 Sargent Prentiss",24 Sargent Prentiss,Natchez,MS,39120,US,31.52384207,-91.39097092
"Kentucky Fried Chicken - New Albany, MS - 112 Park Plaza",112 Park Plaza,New Albany,MS,38652,US,34.49512783,-89.03196578
"Kentucky Fried Chicken - Newton, MS - 289 East Side Drive",289 East Side Drive,Newton,MS,39345,US,32.33634372,-89.14090502
"Kentucky Fried Chicken - Olive Branch, MS - 7301 Hacks Cross Road",7301 Hacks Cross Road,Olive Branch,MS,38654,US,34.96414004,-89.79596149
